before_prompt,after_prompt,move,after_player,after_win_proba,before_player,before_win_proba,commentary
"FEN: 2rr2k1/1p2pp1p/p3b1pB/3q4/8/3PR3/PP3PPP/R2Q2K1 w - - 9 19
[White]: 49.4% cp:-5 Bf4 f6 Qe2 Rc6 Re1 g5 Bg3 Rdc8 h3 Rc2 Qh5 Bf7 (Depth: 15) 
 [White]: 48.1% cp:-15 h3 Qd6 Qe1 Rd7 Re2 Bd5 Bd2 Bc6 Bb4 Qd5 f3 Re8 Bc3 Qc5+ d4 Qb6 Re3 (Depth: 15) 
 [White]: 47.9% cp:-17 Qe2 Rc6 h3 Qd4 Qd2 Rc5 Re4 Qxd3 Qe1 Qd6 Bf4 Qc6 Qe3 Rd7 Re1 Rb5 (Depth: 15) 
 ","FEN: 2rr2k1/1p2pp1p/p3b1pB/3q4/8/3PR2P/PP3PP1/R2Q2K1 b - - 0 19
[Black]: 52.1% cp:17 Qd6 Qe2 Rc5 Rg3 Re5 Qd2 Rf5 Qe2 f6 Re3 Kf7 (Depth: 15) 
 [Black]: 52.1% cp:17 Rc6 a3 Qd6 Qd2 Rc5 Rae1 Rh5 Rg3 Bd5 (Depth: 15) 
 [Black]: 50.9% cp:7 Rc5 Qe1 Qc6 a3 Qb6 Re2 Rh5 Bd2 Rxd3 Bb4 Rg5 Bxe7 (Depth: 15) 
 ",h3,Black,52.12372149662741,White,49.37503255004896,
"FEN: 2rr2k1/1p2pp1p/p3b1pB/3q4/8/3PR2P/PP3PP1/R2Q2K1 b - - 0 19
[Black]: 52.1% cp:17 Qd6 Qe2 Rc5 Rg3 Re5 Qd2 Rf5 Qe2 f6 Re3 Kf7 (Depth: 15) 
 [Black]: 52.1% cp:17 Rc6 a3 Qd6 Qd2 Rc5 Rae1 Rh5 Rg3 Bd5 (Depth: 15) 
 [Black]: 50.9% cp:7 Rc5 Qe1 Qc6 a3 Qb6 Re2 Rh5 Bd2 Rxd3 Bb4 Rg5 Bxe7 (Depth: 15) 
 ","FEN: 2rr2k1/1p2pp1p/p3b1pB/8/3q4/3PR2P/PP3PP1/R2Q2K1 w - - 1 20
[White]: 50.0% cp:0 Qd2 Rc6 Rae1 Rd7 a3 Qd6 Re4 Qxd3 Qf4 Qd6 Qe3 Qd3 (Depth: 15) 
 [White]: 49.6% cp:-3 Qe1 Rc2 Re4 Qd5 b3 Rc6 d4 Rdc8 Qe3 f6 Re1 (Depth: 15) 
 [White]: 49.6% cp:-3 Qe2 Rd6 Qd2 Rb6 Re2 Qb4 Qxb4 Rxb4 Rc1 Rxc1+ Bxc1 Rd4 Bd2 Rxd3 Bb4 Bxa2 Rxe7 (Depth: 15) 
 ",Qd4,White,50.0,Black,52.12372149662741,
"FEN: 2rr2k1/1p2pp1p/p3b1pB/8/3q4/3PR2P/PP3PP1/R2Q2K1 w - - 1 20
[White]: 50.0% cp:0 Qd2 Rc6 Rae1 Rd7 a3 Qd6 Re4 Qxd3 Qf4 Qd6 Qe3 Qd3 (Depth: 15) 
 [White]: 49.6% cp:-3 Qe1 Rc2 Re4 Qd5 b3 Rc6 d4 Rdc8 Qe3 f6 Re1 (Depth: 15) 
 [White]: 49.6% cp:-3 Qe2 Rd6 Qd2 Rb6 Re2 Qb4 Qxb4 Rxb4 Rc1 Rxc1+ Bxc1 Rd4 Bd2 Rxd3 Bb4 Bxa2 Rxe7 (Depth: 15) 
 ","FEN: 2rr2k1/1p2pp1p/p3b1pB/8/3q4/3PR2P/PP1Q1PP1/R5K1 b - - 2 20
[Black]: 50.5% cp:4 Qd6 Rae1 Rd7 Qe2 Re8 a3 Bf5 Rd1 Be6 (Depth: 15) 
 [Black]: 50.2% cp:2 Rd7 Rae1 Qd6 Qe2 Re8 a3 Bd5 Qg4 Bc6 Bf4 Qd4 Be5 Qxg4 hxg4 f6 (Depth: 15) 
 [Black]: 50.1% cp:1 Rc6 Rae1 Rd5 Re4 Qxd3 Qf4 Rd8 a3 Qd6 Qh4 Rd7 R1e2 Qd3 Rd2 (Depth: 15) 
 ",Qd2,Black,50.49998333399997,White,50.0,
"FEN: 2rr2k1/1p2pp1p/p3b1pB/8/3q4/3PR2P/PP1Q1PP1/R5K1 b - - 2 20
[Black]: 50.5% cp:4 Qd6 Rae1 Rd7 Qe2 Re8 a3 Bf5 Rd1 Be6 (Depth: 15) 
 [Black]: 50.2% cp:2 Rd7 Rae1 Qd6 Qe2 Re8 a3 Bd5 Qg4 Bc6 Bf4 Qd4 Be5 Qxg4 hxg4 f6 (Depth: 15) 
 [Black]: 50.1% cp:1 Rc6 Rae1 Rd5 Re4 Qxd3 Qf4 Rd8 a3 Qd6 Qh4 Rd7 R1e2 Qd3 Rd2 (Depth: 15) 
 ","FEN: 2r3k1/1p1rpp1p/p3b1pB/8/3q4/3PR2P/PP1Q1PP1/R5K1 w - - 3 21
[White]: 49.4% cp:-5 Rae1 Qd6 Bg5 Re8 Qc3 b6 Bh6 Qd4 Qxd4 Rxd4 a3 Rc8 R1e2 (Depth: 15) 
 [White]: 47.9% cp:-17 Bg5 Rc5 Rxe6 Rxg5 Qxg5 fxe6 Re1 Qxd3 Rxe6 Qd2 Qe5 Qc1+ Kh2 Qc7 Qxc7 Rxc7 h4 Rd7 (Depth: 15) 
 [White]: 46.9% cp:-25 Qe1 Qd6 a3 Bd5 Qe2 Bc6 Re1 Qd5 Qg4 Re8 d4 f6 Re6 Kf7 Bd2 Qxd4 (Depth: 15) 
 ",Rd7,White,49.37503255004896,Black,50.49998333399997,
"FEN: 2r3k1/1p1rpp1p/p3b1pB/8/3q4/3PR2P/PP1Q1PP1/R5K1 w - - 3 21
[White]: 49.4% cp:-5 Rae1 Qd6 Bg5 Re8 Qc3 b6 Bh6 Qd4 Qxd4 Rxd4 a3 Rc8 R1e2 (Depth: 15) 
 [White]: 47.9% cp:-17 Bg5 Rc5 Rxe6 Rxg5 Qxg5 fxe6 Re1 Qxd3 Rxe6 Qd2 Qe5 Qc1+ Kh2 Qc7 Qxc7 Rxc7 h4 Rd7 (Depth: 15) 
 [White]: 46.9% cp:-25 Qe1 Qd6 a3 Bd5 Qe2 Bc6 Re1 Qd5 Qg4 Re8 d4 f6 Re6 Kf7 Bd2 Qxd4 (Depth: 15) 
 ","FEN: 2r3k1/1p1rpp1p/p3b1pB/8/3q4/3PR2P/PP1Q1PP1/4R1K1 b - - 4 21
[Black]: 50.2% cp:2 Qd6 a3 Bd5 Qe2 Re8 Qg4 f6 Bf4 Qc6 Rg3 e5 Bd2 Red8 Bc3 Bf7 Qh4 (Depth: 15) 
 [Black]: 50.1% cp:1 Rd5 a3 Rc6 R1e2 Rcd6 Qc1 Rh5 (Depth: 15) 
 [Black]: 49.9% cp:-1 Rd6 a3 Rd7 R1e2 Rc6 Bg5 h5 Qe1 Rcc7 Qd2 (Depth: 15) 
 ",Rae1,Black,50.2499979166875,White,49.37503255004896,
"FEN: 2r3k1/1p1rpp1p/p3b1pB/8/3q4/3PR2P/PP1Q1PP1/4R1K1 b - - 4 21
[Black]: 50.2% cp:2 Qd6 a3 Bd5 Qe2 Re8 Qg4 f6 Bf4 Qc6 Rg3 e5 Bd2 Red8 Bc3 Bf7 Qh4 (Depth: 15) 
 [Black]: 50.1% cp:1 Rd5 a3 Rc6 R1e2 Rcd6 Qc1 Rh5 (Depth: 15) 
 [Black]: 49.9% cp:-1 Rd6 a3 Rd7 R1e2 Rc6 Bg5 h5 Qe1 Rcc7 Qd2 (Depth: 15) 
 ","FEN: 3r2k1/1p1rpp1p/p3b1pB/8/3q4/3PR2P/PP1Q1PP1/4R1K1 w - - 5 22
[White]: 50.0% cp:0 a3 Rc8 Bg5 h5 R1e2 Rcc7 Qe1 Kh7 Qd2 (Depth: 15) 
 [White]: 50.0% cp:0 Bg5 Re8 a3 h5 Qe2 Kh7 Qd2 (Depth: 15) 
 [White]: 50.0% cp:0 Re4 Qxd3 Qa5 Rd5 Qc7 Rh5 Qxe7 Rxh6 Rxe6 fxe6 Qxe6+ Kg7 Qe5+ Kf7 Qe7+ Kg8 (Depth: 15) 
 ",Rcd8,White,50.0,Black,50.2499979166875,
"FEN: 3r2k1/1p1rpp1p/p3b1pB/8/3q4/3PR2P/PP1Q1PP1/4R1K1 w - - 5 22
[White]: 50.0% cp:0 a3 Rc8 Bg5 h5 R1e2 Rcc7 Qe1 Kh7 Qd2 (Depth: 15) 
 [White]: 50.0% cp:0 Bg5 Re8 a3 h5 Qe2 Kh7 Qd2 (Depth: 15) 
 [White]: 50.0% cp:0 Re4 Qxd3 Qa5 Rd5 Qc7 Rh5 Qxe7 Rxh6 Rxe6 fxe6 Qxe6+ Kg7 Qe5+ Kf7 Qe7+ Kg8 (Depth: 15) 
 ","FEN: 3r2k1/1p1rpp1p/p3b1pB/8/3q4/1P1PR2P/P2Q1PP1/4R1K1 b - - 0 22
[Black]: 52.0% cp:16 Rc7 Re4 Qxd3 Qb2 Qc3 Qe2 Rc6 Rc1 Qd3 Rxc6 Qxe2 Rxe2 Rd1+ Kh2 bxc6 Rc2 Bd5 Be3 Kf8 (Depth: 15) 
 [Black]: 51.5% cp:12 Rc8 Qe2 Rc6 Qd2 Qc3 Qe2 Qc2 Qf3 Rd8 Bg5 Qc5 (Depth: 15) 
 [Black]: 51.1% cp:9 Rd5 Re4 Qf6 Rf4 Bf5 Rf3 Qd6 Rfe3 Re8 Qe2 f6 d4 Rxd4 Rxe7 Qxe7 Qxe7 Rxe7 Rxe7 Rd1+ Kh2 (Depth: 15) 
 ",b3,Black,51.99893401555818,White,50.0,
"FEN: 3r2k1/1p1rpp1p/p3b1pB/8/3q4/1P1PR2P/P2Q1PP1/4R1K1 b - - 0 22
[Black]: 52.0% cp:16 Rc7 Re4 Qxd3 Qb2 Qc3 Qe2 Rc6 Rc1 Qd3 Rxc6 Qxe2 Rxe2 Rd1+ Kh2 bxc6 Rc2 Bd5 Be3 Kf8 (Depth: 15) 
 [Black]: 51.5% cp:12 Rc8 Qe2 Rc6 Qd2 Qc3 Qe2 Qc2 Qf3 Rd8 Bg5 Qc5 (Depth: 15) 
 [Black]: 51.1% cp:9 Rd5 Re4 Qf6 Rf4 Bf5 Rf3 Qd6 Rfe3 Re8 Qe2 f6 d4 Rxd4 Rxe7 Qxe7 Qxe7 Rxe7 Rxe7 Rd1+ Kh2 (Depth: 15) 
 ","FEN: 3r2k1/3rpp1p/p3b1pB/1p6/3q4/1P1PR2P/P2Q1PP1/4R1K1 w - - 0 23
[White]: 57.0% cp:56 Re4 Qf6 Bg5 Qf5 d4 Qd5 Bf4 Qb7 Rxe6 fxe6 Be5 Rf8 Qh6 Rf7 Rc1 Rd8 (Depth: 15) 
 [White]: 53.4% cp:27 Qc1 Qf6 Rf3 Qd4 Rf4 Qxd3 Qb2 Rd4 f3 b4 Rxd4 Qxd4+ Qxd4 (Depth: 15) 
 [White]: 50.5% cp:4 R3e2 Rd5 Bf4 Qf6 Be5 Qh4 Bg3 Rxd3 Bxh4 Rxd2 Bxe7 (Depth: 15) 
 ",b5,White,56.954622393922904,Black,51.99893401555818,
"FEN: 3r2k1/3rpp1p/p3b1pB/1p6/3q4/1P1PR2P/P2Q1PP1/4R1K1 w - - 0 23
[White]: 57.0% cp:56 Re4 Qf6 Bg5 Qf5 d4 Qd5 Bf4 Qb7 Rxe6 fxe6 Be5 Rf8 Qh6 Rf7 Rc1 Rd8 (Depth: 15) 
 [White]: 53.4% cp:27 Qc1 Qf6 Rf3 Qd4 Rf4 Qxd3 Qb2 Rd4 f3 b4 Rxd4 Qxd4+ Qxd4 (Depth: 15) 
 [White]: 50.5% cp:4 R3e2 Rd5 Bf4 Qf6 Be5 Qh4 Bg3 Rxd3 Bxh4 Rxd2 Bxe7 (Depth: 15) 
 ","FEN: 3r2k1/3rpp1p/p3b1pB/Qp6/3q4/1P1PR2P/P4PP1/4R1K1 b - - 1 23
[Black]: 65.7% cp:130 Qh4 Rxe6 fxe6 Be3 Qh5 Qxa6 Qd5 Qb6 Kf7 Bc5 Ra8 d4 Rxa2 Qxb5 (Depth: 15) 
 [Black]: 50.0% cp:0 Qc5 Re5 Qd6 Qc3 Qxd3 Qc1 Qd6 Qc3 (Depth: 15) 
 [Black]: 48.8% cp:-10 Rd6 Re4 Qxd3 Qc7 R8d7 Qc8+ Rd8 Qc5 R8d7 (Depth: 15) 
 ",Qa5,Black,65.70104626734988,White,56.954622393922904,
"FEN: 3r2k1/3rpp1p/p3b1pB/Qp6/3q4/1P1PR2P/P4PP1/4R1K1 b - - 1 23
[Black]: 65.7% cp:130 Qh4 Rxe6 fxe6 Be3 Qh5 Qxa6 Qd5 Qb6 Kf7 Bc5 Ra8 d4 Rxa2 Qxb5 (Depth: 15) 
 [Black]: 50.0% cp:0 Qc5 Re5 Qd6 Qc3 Qxd3 Qc1 Qd6 Qc3 (Depth: 15) 
 [Black]: 48.8% cp:-10 Rd6 Re4 Qxd3 Qc7 R8d7 Qc8+ Rd8 Qc5 R8d7 (Depth: 15) 
 ","FEN: 3r2k1/3rpp1p/p3b1pB/Qp6/7q/1P1PR2P/P4PP1/4R1K1 w - - 2 24
[White]: 34.9% cp:-125 Rxe6 fxe6 Be3 Ra8 Qb6 Qf6 Qc6 Rdd8 Qb7 Qe5 Rc1 Qd6 (Depth: 15) 
 [White]: 12.6% cp:-388 Qxa6 Qxh6 Qxb5 Qf4 a4 Qd6 Rxe6 fxe6 Qg5 Qd4 Qh6 Qf6 d4 Rxd4 (Depth: 15) 
 [White]: 11.1% cp:-417 a4 Qxh6 Rxe6 fxe6 axb5 axb5 Qxb5 Rd4 Rxe6 Qf8 Qe5 R4d7 d4 (Depth: 15) 
 ",Qh4,White,34.86451353339457,Black,65.70104626734988,
"FEN: 3r2k1/3rpp1p/p3b1pB/Qp6/7q/1P1PR2P/P4PP1/4R1K1 w - - 2 24
[White]: 34.9% cp:-125 Rxe6 fxe6 Be3 Ra8 Qb6 Qf6 Qc6 Rdd8 Qb7 Qe5 Rc1 Qd6 (Depth: 15) 
 [White]: 12.6% cp:-388 Qxa6 Qxh6 Qxb5 Qf4 a4 Qd6 Rxe6 fxe6 Qg5 Qd4 Qh6 Qf6 d4 Rxd4 (Depth: 15) 
 [White]: 11.1% cp:-417 a4 Qxh6 Rxe6 fxe6 axb5 axb5 Qxb5 Rd4 Rxe6 Qf8 Qe5 R4d7 d4 (Depth: 15) 
 ","FEN: 3r2k1/3rpp1p/p3R1pB/Qp6/7q/1P1P3P/P4PP1/4R1K1 b - - 0 24
[Black]: 67.0% cp:142 fxe6 Be3 Ra8 Qb6 Qf6 Qc6 Rdd8 Qb7 Rab8 Qxa6 Rxd3 Bc5 Rd2 Qxe6+ Qxe6 Rxe6 Rc8 (Depth: 15) 
 [Black]: 35.1% cp:-123 Rxd3 Rxe7 Qxh6 Qxa6 R3d5 Qf6 Qf8 Qf4 Rd4 Qe5 (Depth: 15) 
 [Black]: 32.8% cp:-143 Rb8 Qc3 Qxh6 Rxe7 Rxe7 Rxe7 Qf4 Rd7 b4 (Depth: 15) 
 ",Rxe6,Black,67.04011598088685,White,34.86451353339457,
"FEN: 3r2k1/3rpp1p/p3R1pB/Qp6/7q/1P1P3P/P4PP1/4R1K1 b - - 0 24
[Black]: 67.0% cp:142 fxe6 Be3 Ra8 Qb6 Qf6 Qc6 Rdd8 Qb7 Rab8 Qxa6 Rxd3 Bc5 Rd2 Qxe6+ Qxe6 Rxe6 Rc8 (Depth: 15) 
 [Black]: 35.1% cp:-123 Rxd3 Rxe7 Qxh6 Qxa6 R3d5 Qf6 Qf8 Qf4 Rd4 Qe5 (Depth: 15) 
 [Black]: 32.8% cp:-143 Rb8 Qc3 Qxh6 Rxe7 Rxe7 Rxe7 Qf4 Rd7 b4 (Depth: 15) 
 ","FEN: 3r2k1/3rp2p/p3p1pB/Qp6/7q/1P1P3P/P4PP1/4R1K1 w - - 0 25
[White]: 33.2% cp:-140 Be3 Ra8 Qb6 Qf6 Bg5 Qf5 d4 Qd5 Bf4 Rb7 Qc5 Rd8 Be5 Qxc5 dxc5 Rc8 b4 Kf7 Re3 (Depth: 15) 
 [White]: 24.6% cp:-224 Bc1 Rf8 Rf1 Rd6 Be3 Kf7 a4 Qh5 b4 Rfd8 Re1 Rxd3 Qxa6 bxa4 Qxa4 (Depth: 15) 
 [White]: 14.0% cp:-363 Qd2 Rxd3 Qc1 Qd4 Qc6 Qd6 Qe4 Rd1 Rxd1 Qxd1+ Kh2 Qd5 Qe3 Qd6+ Bf4 (Depth: 15) 
 ",fxe6,White,33.18122278318339,Black,67.04011598088685,
"FEN: 3r2k1/3rp2p/p3p1pB/Qp6/7q/1P1P3P/P4PP1/4R1K1 w - - 0 25
[White]: 33.2% cp:-140 Be3 Ra8 Qb6 Qf6 Bg5 Qf5 d4 Qd5 Bf4 Rb7 Qc5 Rd8 Be5 Qxc5 dxc5 Rc8 b4 Kf7 Re3 (Depth: 15) 
 [White]: 24.6% cp:-224 Bc1 Rf8 Rf1 Rd6 Be3 Kf7 a4 Qh5 b4 Rfd8 Re1 Rxd3 Qxa6 bxa4 Qxa4 (Depth: 15) 
 [White]: 14.0% cp:-363 Qd2 Rxd3 Qc1 Qd4 Qc6 Qd6 Qe4 Rd1 Rxd1 Qxd1+ Kh2 Qd5 Qe3 Qd6+ Bf4 (Depth: 15) 
 ","FEN: 3r2k1/3rp2p/p3p1p1/Qp6/7q/1P1PB2P/P4PP1/4R1K1 b - - 1 25
[Black]: 66.5% cp:137 Ra8 Qb6 Qf6 Bg5 Qf5 Bh4 Rd6 Qc7 Re8 Bxe7 Rxd3 Bc5 Rd5 b4 e5 Qb6 (Depth: 15) 
 [Black]: 65.2% cp:126 Qf6 Qxa6 Qf5 d4 e5 g4 Qf6 Qxb5 exd4 Bg5 Qf7 Bd2 Qf3 Qe5 d3 a4 Rf8 Qe6+ Rf7 Qxd7 (Depth: 15) 
 [Black]: 64.9% cp:123 Qh5 Qxa6 Qe5 Bd2 Qf5 g4 Qd5 Qxe6+ Qxe6 Rxe6 Rxd3 (Depth: 15) 
 ",Be3,Black,66.48537304059737,White,33.18122278318339,
"FEN: 3r2k1/3rp2p/p3p1p1/Qp6/7q/1P1PB2P/P4PP1/4R1K1 b - - 1 25
[Black]: 66.5% cp:137 Ra8 Qb6 Qf6 Bg5 Qf5 Bh4 Rd6 Qc7 Re8 Bxe7 Rxd3 Bc5 Rd5 b4 e5 Qb6 (Depth: 15) 
 [Black]: 65.2% cp:126 Qf6 Qxa6 Qf5 d4 e5 g4 Qf6 Qxb5 exd4 Bg5 Qf7 Bd2 Qf3 Qe5 d3 a4 Rf8 Qe6+ Rf7 Qxd7 (Depth: 15) 
 [Black]: 64.9% cp:123 Qh5 Qxa6 Qe5 Bd2 Qf5 g4 Qd5 Qxe6+ Qxe6 Rxe6 Rxd3 (Depth: 15) 
 ","FEN: 3r2k1/4p2p/p3p1p1/Qp6/7q/1P1rB2P/P4PP1/4R1K1 w - - 0 26
[White]: 37.1% cp:-106 Qxa6 Qb4 Qxe6+ Kg7 Kf1 Rd1 Qe5+ Kf7 Rxd1 Rxd1+ Ke2 Rd6 g4 Re6 Qh8 Qe4 a4 Rf6 axb5 Qf3+ (Depth: 15) 
 [White]: 20.7% cp:-269 Bb6 Rd2 Kh2 R8d5 Be3 Rc2 Qxa6 Kf7 a4 Qb4 Rc1 (Depth: 15) 
 [White]: 18.8% cp:-293 a4 Rd1 axb5 axb5 Kh2 Qf6 Rxd1 Qe5+ g3 Rxd1 Qa8+ Kf7 (Depth: 15) 
 ",Rxd3,White,37.05168880326051,Black,66.48537304059737,
"FEN: 3r2k1/4p2p/p3p1p1/Qp6/7q/1P1rB2P/P4PP1/4R1K1 w - - 0 26
[White]: 37.1% cp:-106 Qxa6 Qb4 Qxe6+ Kg7 Kf1 Rd1 Qe5+ Kf7 Rxd1 Rxd1+ Ke2 Rd6 g4 Re6 Qh8 Qe4 a4 Rf6 axb5 Qf3+ (Depth: 15) 
 [White]: 20.7% cp:-269 Bb6 Rd2 Kh2 R8d5 Be3 Rc2 Qxa6 Kf7 a4 Qb4 Rc1 (Depth: 15) 
 [White]: 18.8% cp:-293 a4 Rd1 axb5 axb5 Kh2 Qf6 Rxd1 Qe5+ g3 Rxd1 Qa8+ Kf7 (Depth: 15) 
 ","FEN: 3r2k1/4p2p/Q3p1p1/1p6/7q/1P1rB2P/P4PP1/4R1K1 b - - 0 26
[Black]: 64.8% cp:122 Qb4 Qxe6+ Kg7 Kf1 Rd1 Rxd1 Rxd1+ Ke2 Qd6 Qe4 Rd5 a4 bxa4 Qxa4 Kf7 Qe4 h5 Qc4 Qe6 Kf3 (Depth: 15) 
 [Black]: 63.1% cp:107 Qf6 Qxb5 Qc3 Re2 Rd1+ Kh2 Qc7+ g3 Kf7 b4 Qd6 a4 Ra1 Qc4 Qd5 Qxd5 exd5 (Depth: 15) 
 [Black]: 59.4% cp:76 Qe4 Qxb5 Kf7 Qg5 Rd1 Rxd1 Rxd1+ Kh2 Qb4 Qh6 Kg8 Qg5 Qd6+ Bf4 (Depth: 15) 
 ",Qxa6,Black,64.79408020806503,White,37.05168880326051,
"FEN: 3r2k1/4p2p/Q3p1p1/1p6/7q/1P1rB2P/P4PP1/4R1K1 b - - 0 26
[Black]: 64.8% cp:122 Qb4 Qxe6+ Kg7 Kf1 Rd1 Rxd1 Rxd1+ Ke2 Qd6 Qe4 Rd5 a4 bxa4 Qxa4 Kf7 Qe4 h5 Qc4 Qe6 Kf3 (Depth: 15) 
 [Black]: 63.1% cp:107 Qf6 Qxb5 Qc3 Re2 Rd1+ Kh2 Qc7+ g3 Kf7 b4 Qd6 a4 Ra1 Qc4 Qd5 Qxd5 exd5 (Depth: 15) 
 [Black]: 59.4% cp:76 Qe4 Qxb5 Kf7 Qg5 Rd1 Rxd1 Rxd1+ Kh2 Qb4 Qh6 Kg8 Qg5 Qd6+ Bf4 (Depth: 15) 
 ","FEN: 3r2k1/4p2p/Q3p1p1/1p6/7q/1P2r2P/P4PP1/4R1K1 w - - 0 27
[White]: 50.2% cp:2 Rxe3 Rd1+ Kh2 Qf4+ Rg3 Qxf2 Qxe6+ Kh8 Qe5+ Kg8 Re3 Rd2 Qg5 Qf6 Qxb5 Qd6+ Qe5 Rxa2 Qxd6 exd6 (Depth: 15) 
 [White]: 9.9% cp:-442 Rf1 Re5 Qa7 Red5 a4 bxa4 bxa4 Qf6 g3 Kh8 a5 (Depth: 15) 
 [White]: 8.6% cp:-472 Rc1 Re2 Rf1 Rf8 Qa7 Qf6 a4 Ra2 a5 Ra1 Rxa1 Qxa1+ Kh2 Qf6 (Depth: 15) 
 ",Rxe3,White,50.2499979166875,Black,64.79408020806503,
"FEN: 3r2k1/4p2p/Q3p1p1/1p6/7q/1P2r2P/P4PP1/4R1K1 w - - 0 27
[White]: 50.2% cp:2 Rxe3 Rd1+ Kh2 Qf4+ Rg3 Qxf2 Qxe6+ Kh8 Qe5+ Kg8 Re3 Rd2 Qg5 Qf6 Qxb5 Qd6+ Qe5 Rxa2 Qxd6 exd6 (Depth: 15) 
 [White]: 9.9% cp:-442 Rf1 Re5 Qa7 Red5 a4 bxa4 bxa4 Qf6 g3 Kh8 a5 (Depth: 15) 
 [White]: 8.6% cp:-472 Rc1 Re2 Rf1 Rf8 Qa7 Qf6 a4 Ra2 a5 Ra1 Rxa1 Qxa1+ Kh2 Qf6 (Depth: 15) 
 ","FEN: 3r2k1/4p2p/Q3p1p1/1p6/7q/1P2R2P/P4PP1/6K1 b - - 0 27
[Black]: 49.9% cp:-1 Rd1+ Kh2 Qf4+ Rg3 Qxf2 Qxe6+ Kh8 Qe5+ Kg8 Re3 Rd2 Qb8+ Kf7 Rg3 Kg7 Qe5+ Qf6 Qxb5 Rxa2 Qb8 (Depth: 15) 
 [Black]: 39.3% cp:-87 Qf6 Qxe6+ Qxe6 Rxe6 Rd1+ Kh2 Rd2 Kg3 Rxa2 Rb6 Kf7 Rxb5 Kf6 h4 h5 Kf3 e5 g3 Kf5 Ke3 (Depth: 15) 
 [Black]: 32.5% cp:-146 Kh8 Qxe6 Qf6 Qxe7 Rd1+ Kh2 Qf4+ Rg3 b4 Qe8+ Kg7 Qe3 Qd6 Qa7+ Kg8 Qa8+ Kg7 (Depth: 15) 
 ",Rxe3,Black,49.875000260416016,White,50.2499979166875,
"FEN: 3r2k1/4p2p/Q3p1p1/1p6/7q/1P2R2P/P4PP1/6K1 b - - 0 27
[Black]: 49.9% cp:-1 Rd1+ Kh2 Qf4+ Rg3 Qxf2 Qxe6+ Kh8 Qe5+ Kg8 Re3 Rd2 Qb8+ Kf7 Rg3 Kg7 Qe5+ Qf6 Qxb5 Rxa2 Qb8 (Depth: 15) 
 [Black]: 39.3% cp:-87 Qf6 Qxe6+ Qxe6 Rxe6 Rd1+ Kh2 Rd2 Kg3 Rxa2 Rb6 Kf7 Rxb5 Kf6 h4 h5 Kf3 e5 g3 Kf5 Ke3 (Depth: 15) 
 [Black]: 32.5% cp:-146 Kh8 Qxe6 Qf6 Qxe7 Rd1+ Kh2 Qf4+ Rg3 b4 Qe8+ Kg7 Qe3 Qd6 Qa7+ Kg8 Qa8+ Kg7 (Depth: 15) 
 ","FEN: 6k1/4p2p/Q3p1p1/1p6/7q/1P2R2P/P4PP1/3r2K1 w - - 1 28
[White]: 50.0% cp:0 Kh2 Qf4+ Rg3 Qxf2 Qxe6+ Kh8 Qe5+ Kg8 (Depth: 15) 
 [White]: 0.0% cp:-inf Re1 Rxe1+ Kh2 Qf4+ g3 Qxf2# (Depth: 15) 
 ",Rd1+,White,50.0,Black,49.875000260416016,
"FEN: 6k1/4p2p/Q3p1p1/1p6/7q/1P2R2P/P4PP1/3r2K1 w - - 1 28
[White]: 50.0% cp:0 Kh2 Qf4+ Rg3 Qxf2 Qxe6+ Kh8 Qe5+ Kg8 (Depth: 15) 
 [White]: 0.0% cp:-inf Re1 Rxe1+ Kh2 Qf4+ g3 Qxf2# (Depth: 15) 
 ","FEN: 6k1/4p2p/Q3p1p1/1p6/7q/1P2R2P/P4PPK/3r4 b - - 2 28
[Black]: 49.8% cp:-2 Qf4+ Rg3 Qxf2 Qxe6+ Kh8 Qe5+ Kg8 Re3 Rd2 Qe6+ Qf7 Qc8+ Qf8 Qxf8+ Kxf8 Re5 Rxa2 Rxb5 Kf7 Kg3 (Depth: 15) 
 [Black]: 47.1% cp:-23 Qxf2 Qxe6+ Kh8 Qe5+ Kg8 a4 bxa4 bxa4 Rd2 Qe6+ Kg7 Qxe7+ Kh6 Qe4 Qf6 Ra3 Qd6+ Rg3 Rd5 Qf3 (Depth: 15) 
 [Black]: 41.9% cp:-65 Kg7 Rf3 Qd4 Qxe6 Qd6+ Qxd6 exd6 a3 Ra1 b4 Rd1 g4 h5 Kg3 Rd4 g5 h4+ Kh2 d5 (Depth: 15) 
 ",Kh2,Black,49.7500020833125,White,50.0,
